Tag	tagOccurNum	tagTitleOccurNum	tagBodyOccurNum	titleRatio	bodyRatio	totalRatio
readdirectorychangesw	21	16	20	20	0.7619047619047619	0.9523809523809523	0.9523809523809523
ccrewrite	6	3	6	6	0.5	1.0	1.0
client-profile-4	4	3	4	4	0.75	1.0	1.0
kernighan-and-ritchie	14	1	2	2	0.07142857142857142	0.14285714285714285	0.14285714285714285
fitbounds	10	8	10	10	0.8	1.0	1.0
schtasks.exe	20	2	7	7	0.1	0.35	0.35
mysql-error-1451	9	1	5	5	0.1111111111111111	0.5555555555555556	0.5555555555555556
perwebrequest	6	5	6	6	0.8333333333333334	1.0	1.0
radix-sort	26	22	21	23	0.8461538461538461	0.8076923076923077	0.8846153846153846
mysql-error-1452	6	1	2	3	0.16666666666666666	0.3333333333333333	0.5
masking	118	46	44	64	0.3898305084745763	0.3728813559322034	0.5423728813559322
excel-2007	839	241	333	416	0.2872467222884386	0.39690107270560193	0.4958283671036949
sunrpc	4	2	2	2	0.5	0.5	0.5
bitcoin	17	11	14	16	0.6470588235294118	0.8235294117647058	0.9411764705882353
excel-2003	285	66	110	133	0.23157894736842105	0.38596491228070173	0.4666666666666667
excel-2002	8	5	4	5	0.625	0.5	0.625
color-mapping	5	1	2	3	0.2	0.4	0.6
generator-functions	18	2	7	7	0.1111111111111111	0.3888888888888889	0.3888888888888889
hyperic	16	13	15	16	0.8125	0.9375	1.0
return-by-reference	9	3	5	7	0.3333333333333333	0.5555555555555556	0.7777777777777778
yoxos	2	1	2	2	0.5	1.0	1.0
getters-setters	130	53	56	73	0.4076923076923077	0.4307692307692308	0.5615384615384615
yourkit	14	7	13	14	0.5	0.9285714285714286	1.0
java-interop	13	0	4	4	0.0	0.3076923076923077	0.3076923076923077
masterpage	136	47	69	80	0.34558823529411764	0.5073529411764706	0.5882352941176471
evented-io	8	0	4	4	0.0	0.5	0.5
datatemplate	650	353	589	602	0.5430769230769231	0.9061538461538462	0.9261538461538461
mysql-error-1442	9	1	3	3	0.1111111111111111	0.3333333333333333	0.3333333333333333
noise-reduction	17	4	4	6	0.23529411764705882	0.23529411764705882	0.35294117647058826
language-agnostic	4815	13	198	207	0.0026998961578400833	0.041121495327102804	0.04299065420560748
temporal	21	15	13	18	0.7142857142857143	0.6190476190476191	0.8571428571428571
service	3466	2636	3270	3351	0.760530871321408	0.9434506635891518	0.9668205424120023
excel-2010	109	53	53	75	0.48623853211009177	0.48623853211009177	0.6880733944954128
excel-2011	4	1	3	3	0.25	0.75	0.75
repa	8	7	7	8	0.875	0.875	1.0
binary-decision-diagram	7	6	5	6	0.8571428571428571	0.7142857142857143	0.8571428571428571
colgroup	2	2	2	2	1.0	1.0	1.0
a4j	105	60	96	100	0.5714285714285714	0.9142857142857143	0.9523809523809523
stellent	4	3	2	3	0.75	0.5	0.75
repl	139	91	108	114	0.6546762589928058	0.7769784172661871	0.8201438848920863
corrupt	62	46	52	57	0.7419354838709677	0.8387096774193549	0.9193548387096774
streaming-radio	2	1	2	2	0.5	1.0	1.0
system-restore	6	4	3	4	0.6666666666666666	0.5	0.6666666666666666
repr	11	8	11	11	0.7272727272727273	1.0	1.0
stuarray	3	2	3	3	0.6666666666666666	1.0	1.0
microdata	24	15	10	18	0.625	0.4166666666666667	0.75
repo	112	79	106	108	0.7053571428571429	0.9464285714285714	0.9642857142857143
hibernate-tools	31	15	24	25	0.4838709677419355	0.7741935483870968	0.8064516129032258
terminalservices	100	0	2	2	0.0	0.02	0.02
false	2	1	2	2	0.5	1.0	1.0
empty-row	4	1	0	1	0.25	0.0	0.25
tchar	38	25	35	35	0.6578947368421053	0.9210526315789473	0.9210526315789473
deployment	4358	1026	1473	1890	0.2354290959155576	0.3379990821477742	0.4336851766865535
gwttestcase	4	3	3	3	0.75	0.75	0.75
visual-studio-debugging	92	7	25	28	0.07608695652173914	0.2717391304347826	0.30434782608695654
cofunctions	1	0	0	0	0.0	0.0	0.0
janrain	71	50	64	69	0.704225352112676	0.9014084507042254	0.971830985915493
cyrus	5	2	5	5	0.4	1.0	1.0
prevent	72	60	53	67	0.8333333333333334	0.7361111111111112	0.9305555555555556
zipoutputstream	7	3	7	7	0.42857142857142855	1.0	1.0
application-switching	1	0	0	0	0.0	0.0	0.0
missing-cookies	9	0	2	2	0.0	0.2222222222222222	0.2222222222222222
virtualmode	26	10	17	17	0.38461538461538464	0.6538461538461539	0.6538461538461539
salesforce	469	278	293	369	0.5927505330490405	0.6247334754797441	0.7867803837953091
language	1079	645	814	873	0.597775718257646	0.7544022242817423	0.809082483781279
mvccontrib-3	1	0	1	1	0.0	1.0	1.0
iolanguage	15	0	3	3	0.0	0.2	0.2
seam-conversation	19	8	12	13	0.42105263157894735	0.631578947368421	0.6842105263157895
meta-where	6	4	6	6	0.6666666666666666	1.0	1.0
small-projects	15	1	3	3	0.06666666666666667	0.2	0.2
uifont	73	13	38	39	0.1780821917808219	0.5205479452054794	0.5342465753424658
rend	1	1	1	1	1.0	1.0	1.0
gwibber	1	1	1	1	1.0	1.0	1.0
flash-scope	7	5	5	5	0.7142857142857143	0.7142857142857143	0.7142857142857143
256color	4	0	1	1	0.0	0.25	0.25
ideablade	7	5	6	7	0.7142857142857143	0.8571428571428571	1.0
mirth	32	25	25	29	0.78125	0.78125	0.90625
contracts	36	15	17	21	0.4166666666666667	0.4722222222222222	0.5833333333333334
zorder	15	5	2	5	0.3333333333333333	0.13333333333333333	0.3333333333333333
hijack	20	14	15	20	0.7	0.75	1.0
ipad2	50	20	19	24	0.4	0.38	0.48
comboboxes	4	2	1	2	0.5	0.25	0.5
assistive-technology	2	0	1	1	0.0	0.5	0.5
cs-cart	5	4	4	5	0.8	0.8	1.0
avm2	19	10	11	13	0.5263157894736842	0.5789473684210527	0.6842105263157895
datamart	12	2	5	5	0.16666666666666666	0.4166666666666667	0.4166666666666667
xstream	195	162	184	194	0.8307692307692308	0.9435897435897436	0.9948717948717949
lockout	5	2	4	4	0.4	0.8	0.8
perforce-client-spec	17	9	9	14	0.5294117647058824	0.5294117647058824	0.8235294117647058
non-interactive	11	5	7	9	0.45454545454545453	0.6363636363636364	0.8181818181818182
fmodf	3	1	1	1	0.3333333333333333	0.3333333333333333	0.3333333333333333
appendix	6	4	6	6	0.6666666666666666	1.0	1.0
delete-file	9	4	8	8	0.4444444444444444	0.8888888888888888	0.8888888888888888
aspxgridlookup	1	1	1	1	1.0	1.0	1.0
connector-j	7	4	4	6	0.5714285714285714	0.5714285714285714	0.8571428571428571
option-infer	2	2	2	2	1.0	1.0	1.0
rete	2	1	2	2	0.5	1.0	1.0
recordstore	18	15	12	15	0.8333333333333334	0.6666666666666666	0.8333333333333334
axwebbrowser	13	10	10	10	0.7692307692307693	0.7692307692307693	0.7692307692307693
explorer	274	165	186	214	0.6021897810218978	0.6788321167883211	0.781021897810219
space-tree	3	2	3	3	0.6666666666666666	1.0	1.0
argouml	13	12	13	13	0.9230769230769231	1.0	1.0
mpeg2-ts	14	2	4	4	0.14285714285714285	0.2857142857142857	0.2857142857142857
rets	8	6	8	8	0.75	1.0	1.0
book-club	3	2	2	3	0.6666666666666666	0.6666666666666666	1.0
structured-data	13	6	9	10	0.46153846153846156	0.6923076923076923	0.7692307692307693
viewpage	16	14	16	16	0.875	1.0	1.0
nmock-2.1	2	0	1	1	0.0	0.5	0.5
deletable	3	2	2	3	0.6666666666666666	0.6666666666666666	1.0
listitem	106	41	55	61	0.3867924528301887	0.5188679245283019	0.5754716981132075
mmc3	15	0	1	1	0.0	0.06666666666666667	0.06666666666666667
fmod	56	46	55	55	0.8214285714285714	0.9821428571428571	0.9821428571428571
notification-area	10	5	8	9	0.5	0.8	0.9
mmap	178	116	162	167	0.651685393258427	0.9101123595505618	0.9382022471910112
redirect-loop	8	7	6	8	0.875	0.75	1.0
oracle-aq	18	13	15	16	0.7222222222222222	0.8333333333333334	0.8888888888888888
linear-search	1	0	0	0	0.0	0.0	0.0
resx	232	139	206	217	0.5991379310344828	0.8879310344827587	0.9353448275862069
associative-array	340	211	199	261	0.6205882352941177	0.5852941176470589	0.7676470588235295
missingmethod	2	1	0	1	0.5	0.0	0.5
rest	4893	3153	3990	4316	0.6443899448191294	0.8154506437768241	0.8820764357245044
wcf-security	483	95	262	278	0.19668737060041408	0.5424430641821946	0.5755693581780539
nokiabrowser	8	0	0	0	0.0	0.0	0.0
espresso-logic-minimizer	1	0	1	1	0.0	1.0	1.0
custom-painting	3	0	1	1	0.0	0.3333333333333333	0.3333333333333333
vector	2340	1800	2183	2232	0.7692307692307693	0.9329059829059829	0.9538461538461539
atlassian-crowd	3	0	3	3	0.0	1.0	1.0
xml-comments	93	54	57	69	0.5806451612903226	0.6129032258064516	0.7419354838709677
class-members	16	1	7	7	0.0625	0.4375	0.4375
asp-mvc	15	6	7	9	0.4	0.4666666666666667	0.6
database-agnostic	49	9	11	16	0.1836734693877551	0.22448979591836735	0.32653061224489793
file-pointer	6	4	4	5	0.6666666666666666	0.6666666666666666	0.8333333333333334
fbdialogs	3	0	1	1	0.0	0.3333333333333333	0.3333333333333333
gesture	210	147	186	195	0.7	0.8857142857142857	0.9285714285714286
onchange	243	131	166	189	0.5390946502057613	0.6831275720164609	0.7777777777777778
table-row	16	12	16	16	0.75	1.0	1.0
fmle	3	1	2	2	0.3333333333333333	0.6666666666666666	0.6666666666666666
latin	15	9	6	12	0.6	0.4	0.8
prc-tools	3	2	2	2	0.6666666666666666	0.6666666666666666	0.6666666666666666
appender	56	38	53	55	0.6785714285714286	0.9464285714285714	0.9821428571428571
insert-into	21	10	18	20	0.47619047619047616	0.8571428571428571	0.9523809523809523
compile-time	91	56	78	84	0.6153846153846154	0.8571428571428571	0.9230769230769231
uittabbarcontroller	3	0	0	0	0.0	0.0	0.0
servicebus	59	22	31	35	0.3728813559322034	0.5254237288135594	0.5932203389830508
effect-systems	2	0	1	1	0.0	0.5	0.5
kohana-3.0	1	0	1	1	0.0	1.0	1.0
basedon	4	1	4	4	0.25	1.0	1.0
desktop	616	406	500	544	0.6590909090909091	0.8116883116883117	0.8831168831168831
junior-programmer	45	3	5	6	0.06666666666666667	0.1111111111111111	0.13333333333333333
virtualpath	6	3	4	5	0.5	0.6666666666666666	0.8333333333333334
short-filenames	3	0	0	0	0.0	0.0	0.0
xcode-id	1	0	0	0	0.0	0.0	0.0
svnlook	5	5	5	5	1.0	1.0	1.0
pandoc	4	2	4	4	0.5	1.0	1.0
beautification	19	4	1	4	0.21052631578947367	0.05263157894736842	0.21052631578947367
switch-statement	510	211	287	344	0.4137254901960784	0.5627450980392157	0.6745098039215687
salary	30	12	13	16	0.4	0.43333333333333335	0.5333333333333333
terminate-handler	2	0	1	1	0.0	0.5	0.5
iobluetooth	14	4	5	6	0.2857142857142857	0.35714285714285715	0.42857142857142855
textselection	47	1	2	2	0.02127659574468085	0.0425531914893617	0.0425531914893617
xslt-tools	18	1	1	2	0.05555555555555555	0.05555555555555555	0.1111111111111111
file-transfer	180	79	104	119	0.4388888888888889	0.5777777777777777	0.6611111111111111
navision	31	18	21	24	0.5806451612903226	0.6774193548387096	0.7741935483870968
html-content-extraction	100	2	2	3	0.02	0.02	0.03
aggregation	156	62	66	86	0.3974358974358974	0.4230769230769231	0.5512820512820513
specific-stylesheets	8	0	0	0	0.0	0.0	0.0
bit	192	156	174	181	0.8125	0.90625	0.9427083333333334
disconnected-environment	4	1	1	2	0.25	0.25	0.5
header-row	4	3	3	3	0.75	0.75	0.75
bin	46	32	44	45	0.6956521739130435	0.9565217391304348	0.9782608695652174
portable-areas	21	10	15	17	0.47619047619047616	0.7142857142857143	0.8095238095238095
big	43	31	26	38	0.7209302325581395	0.6046511627906976	0.8837209302325582
blackberry-webworks	46	27	28	35	0.5869565217391305	0.6086956521739131	0.7608695652173914
qtabbar	10	5	7	7	0.5	0.7	0.7
camera-calibration	19	6	10	11	0.3157894736842105	0.5263157894736842	0.5789473684210527
kext	10	6	10	10	0.6	1.0	1.0
createremotethread	4	4	4	4	1.0	1.0	1.0
biztalk2006r2	49	0	0	0	0.0	0.0	0.0
libreadline	10	0	2	2	0.0	0.2	0.2
const-cast	21	19	20	20	0.9047619047619048	0.9523809523809523	0.9523809523809523
ant-contrib	18	5	14	15	0.2777777777777778	0.7777777777777778	0.8333333333333334
google-nativeclient	10	1	5	5	0.1	0.5	0.5
timelapse	3	1	0	1	0.3333333333333333	0.0	0.3333333333333333
c#-to-f#	40	7	27	30	0.175	0.675	0.75
loadviewstate	3	1	1	1	0.3333333333333333	0.3333333333333333	0.3333333333333333
bll	54	30	42	47	0.5555555555555556	0.7777777777777778	0.8703703703703703
radiobuttonlist	170	100	129	139	0.5882352941176471	0.7588235294117647	0.8176470588235294
appkit	126	14	26	28	0.1111111111111111	0.20634920634920634	0.2222222222222222
kexi	2	0	2	2	0.0	1.0	1.0
iptables	139	75	114	119	0.539568345323741	0.8201438848920863	0.8561151079136691
greenlets	3	1	0	1	0.3333333333333333	0.0	0.3333333333333333
coreservices	9	2	3	3	0.2222222222222222	0.3333333333333333	0.3333333333333333
cobol	230	183	188	211	0.7956521739130434	0.8173913043478261	0.9173913043478261
sql-server-mobile	5	1	3	3	0.2	0.6	0.6
keys	266	138	171	201	0.518796992481203	0.6428571428571429	0.7556390977443609
toolkitscriptmanager	12	3	11	11	0.25	0.9166666666666666	0.9166666666666666
mc9090	1	0	1	1	0.0	1.0	1.0
ordinal	20	12	15	17	0.6	0.75	0.85
object-composition	3	1	3	3	0.3333333333333333	1.0	1.0
bottleneck	37	20	28	31	0.5405405405405406	0.7567567567567568	0.8378378378378378
google-visualization	225	115	184	201	0.5111111111111111	0.8177777777777778	0.8933333333333333
multiprocessor	19	5	7	7	0.2631578947368421	0.3684210526315789	0.3684210526315789
jinput	6	4	5	5	0.6666666666666666	0.8333333333333334	0.8333333333333334
.net-1.0	18	7	11	13	0.3888888888888889	0.6111111111111112	0.7222222222222222
boa	1	0	1	1	0.0	1.0	1.0
custom-eventlog	5	0	1	1	0.0	0.2	0.2
.net-1.1	211	102	146	163	0.4834123222748815	0.6919431279620853	0.7725118483412322
livevalidation	3	3	3	3	1.0	1.0	1.0
first-chance-exception	10	6	8	9	0.6	0.8	0.9
drillthrough	1	1	1	1	1.0	1.0	1.0
ogre3d	76	24	42	49	0.3157894736842105	0.5526315789473685	0.6447368421052632
matrix-vision	2	1	2	2	0.5	1.0	1.0
bnl	1	0	0	0	0.0	0.0	0.0
pitfalls	43	22	27	36	0.5116279069767442	0.627906976744186	0.8372093023255814
uniqueness	21	10	13	14	0.47619047619047616	0.6190476190476191	0.6666666666666666
perspective	91	61	78	85	0.6703296703296703	0.8571428571428571	0.9340659340659341
big-omega	7	3	4	6	0.42857142857142855	0.5714285714285714	0.8571428571428571
warm-up	8	3	6	6	0.375	0.75	0.75
message-pump	20	6	15	16	0.3	0.75	0.8
mpkg	6	3	4	4	0.5	0.6666666666666666	0.6666666666666666
colors	2238	357	778	872	0.15951742627345844	0.34763181411974975	0.3896336014298481
user-profile	87	46	80	82	0.5287356321839081	0.9195402298850575	0.9425287356321839
lm-paypal	1	1	1	1	1.0	1.0	1.0
has-and-belongs-to-many	65	24	58	60	0.36923076923076925	0.8923076923076924	0.9230769230769231
clsidfromprogid	2	1	2	2	0.5	1.0	1.0
bnf	100	61	78	85	0.61	0.78	0.85
bmp	126	82	105	109	0.6507936507936508	0.8333333333333334	0.8650793650793651
forex	11	3	4	4	0.2727272727272727	0.36363636363636365	0.36363636363636365
sencha	359	224	219	283	0.6239554317548747	0.6100278551532033	0.7883008356545961
serving	12	8	6	11	0.6666666666666666	0.5	0.9166666666666666
overflow	712	476	592	648	0.6685393258426966	0.8314606741573034	0.9101123595505618
xpathquery	4	1	1	1	0.25	0.25	0.25
vibrate	41	22	34	38	0.5365853658536586	0.8292682926829268	0.926829268292683
ef4-code-only	78	6	6	10	0.07692307692307693	0.07692307692307693	0.1282051282051282
intentfilter	117	4	18	18	0.03418803418803419	0.15384615384615385	0.15384615384615385
dimensionality-reduction	5	1	1	1	0.2	0.2	0.2
webmaster	22	4	7	7	0.18181818181818182	0.3181818181818182	0.3181818181818182
nsxmlparsererrordomain	8	4	7	7	0.5	0.875	0.875
export-to-excel	365	161	239	256	0.4410958904109589	0.6547945205479452	0.7013698630136986
maven-3	286	72	172	182	0.2517482517482518	0.6013986013986014	0.6363636363636364
maven-2	3698	390	1848	1935	0.10546241211465657	0.49972958355868036	0.5232558139534884
context-bound	7	4	6	6	0.5714285714285714	0.8571428571428571	0.8571428571428571
selectionchanging	4	0	1	1	0.0	0.25	0.25
mit-license	50	27	41	43	0.54	0.82	0.86
code-example	10	3	6	6	0.3	0.6	0.6
bpp	8	2	5	5	0.25	0.625	0.625
rfc822	35	11	21	22	0.3142857142857143	0.6	0.6285714285714286
countdownevent	2	1	1	1	0.5	0.5	0.5
ask-joel	2	0	0	0	0.0	0.0	0.0
statements	40	18	20	28	0.45	0.5	0.7
aqtime	16	11	16	16	0.6875	1.0	1.0
bpy	2	0	1	1	0.0	0.5	0.5
maven-1	11	4	8	9	0.36363636363636365	0.7272727272727273	0.8181818181818182
to-yaml	6	4	6	6	0.6666666666666666	1.0	1.0
ajax-polling	21	4	5	8	0.19047619047619047	0.23809523809523808	0.38095238095238093
subgrid	27	22	25	26	0.8148148148148148	0.9259259259259259	0.9629629629629629
setwindowlong	4	2	4	4	0.5	1.0	1.0
bpl	28	17	27	27	0.6071428571428571	0.9642857142857143	0.9642857142857143
bpm	100	58	78	81	0.58	0.78	0.81
bom	89	59	69	74	0.6629213483146067	0.7752808988764045	0.8314606741573034
boo	81	55	74	78	0.6790123456790124	0.9135802469135802	0.9629629629629629
bot	131	80	110	122	0.6106870229007634	0.8396946564885496	0.9312977099236641
uievent	10	1	6	6	0.1	0.6	0.6
zorba	6	5	6	6	0.8333333333333334	1.0	1.0
box	249	198	226	237	0.7951807228915663	0.9076305220883534	0.9518072289156626
platform-independence	4	0	0	0	0.0	0.0	0.0
uitableviewcellaccessory	17	6	10	11	0.35294117647058826	0.5882352941176471	0.6470588235294118
verizon-wireless	10	1	1	2	0.1	0.1	0.2
prototypal	5	2	1	2	0.4	0.2	0.4
overhead	84	55	70	76	0.6547619047619048	0.8333333333333334	0.9047619047619048
inventions	5	2	4	4	0.4	0.8	0.8
stable-marriage	3	2	2	3	0.6666666666666666	0.6666666666666666	1.0
diff3	5	5	5	5	1.0	1.0	1.0
configure	204	87	161	170	0.4264705882352941	0.7892156862745098	0.8333333333333334
32bit	288	54	77	91	0.1875	0.2673611111111111	0.3159722222222222
bam	8	6	8	8	0.75	1.0	1.0
foaf	17	8	16	17	0.47058823529411764	0.9411764705882353	1.0
adaptive	21	16	17	19	0.7619047619047619	0.8095238095238095	0.9047619047619048
bag	20	12	17	19	0.6	0.85	0.95
asp.net-dynamic-data	54	21	25	33	0.3888888888888889	0.46296296296296297	0.6111111111111112
inline-styles	13	4	8	10	0.3076923076923077	0.6153846153846154	0.7692307692307693
clllocation	11	0	0	0	0.0	0.0	0.0
windows-key	3	3	3	3	1.0	1.0	1.0
newline	654	292	326	396	0.44648318042813456	0.4984709480122324	0.6055045871559633
django-staticfiles	6	1	3	3	0.16666666666666666	0.5	0.5
file-io	3301	437	2465	2509	0.13238412602241745	0.7467434110875493	0.7600727052408361
asp.net-mvc-controller	5	3	2	4	0.6	0.4	0.8
bar	259	220	237	250	0.8494208494208494	0.915057915057915	0.9652509652509652
lazyload	36	17	21	26	0.4722222222222222	0.5833333333333334	0.7222222222222222
motherboard	25	19	20	21	0.76	0.8	0.84
agent-based-modeling	7	1	0	1	0.14285714285714285	0.0	0.14285714285714285
modello	1	1	1	1	1.0	1.0	1.0
bdc	50	32	37	41	0.64	0.74	0.82
bdd	482	163	224	263	0.3381742738589212	0.46473029045643155	0.5456431535269709
jxmonthview	1	1	1	1	1.0	1.0	1.0
bde	59	38	52	54	0.6440677966101694	0.8813559322033898	0.9152542372881356
getopenfilename	11	7	10	11	0.6363636363636364	0.9090909090909091	1.0
mpxj	11	11	10	11	1.0	0.9090909090909091	1.0
polymodel	2	2	2	2	1.0	1.0	1.0
bea	20	7	12	12	0.35	0.6	0.6
persistence-ignorance	13	4	6	8	0.3076923076923077	0.46153846153846156	0.6153846153846154
sitetemplate	9	1	2	2	0.1111111111111111	0.2222222222222222	0.2222222222222222
hiring	106	22	42	56	0.20754716981132076	0.39622641509433965	0.5283018867924528
p4win	3	2	3	3	0.6666666666666666	1.0	1.0
formalchemy	4	4	4	4	1.0	1.0	1.0
servlet-dispatching	3	0	0	0	0.0	0.0	0.0
diagrams	42	22	27	32	0.5238095238095238	0.6428571428571429	0.7619047619047619
yui-menu	19	19	18	19	1.0	0.9473684210526315	1.0
enthusiasm	3	1	1	1	0.3333333333333333	0.3333333333333333	0.3333333333333333
bcl	32	7	12	17	0.21875	0.375	0.53125
pep8-assembly	2	0	0	0	0.0	0.0	0.0
ajax-on-rails	5	2	3	3	0.4	0.6	0.6
bcp	135	90	122	125	0.6666666666666666	0.9037037037037037	0.9259259259259259
aurigma	6	4	6	6	0.6666666666666666	1.0	1.0
bcc	22	16	20	20	0.7272727272727273	0.9090909090909091	0.9090909090909091
bcd	25	22	23	25	0.88	0.92	1.0
denied	28	21	22	25	0.75	0.7857142857142857	0.8928571428571429
perl-tidy	14	9	11	12	0.6428571428571429	0.7857142857142857	0.8571428571428571
bit-twiddling	23	2	7	7	0.08695652173913043	0.30434782608695654	0.30434782608695654
java-web-development	72	1	5	5	0.013888888888888888	0.06944444444444445	0.06944444444444445
dense-rank	7	2	6	6	0.2857142857142857	0.8571428571428571	0.8571428571428571
textcompositionmanager	4	2	4	4	0.5	1.0	1.0
jquery-widgets	14	2	3	3	0.14285714285714285	0.21428571428571427	0.21428571428571427
bda	3	0	3	3	0.0	1.0	1.0
multitasking	294	66	105	121	0.22448979591836735	0.35714285714285715	0.41156462585034015
perspectivecamera	11	1	2	2	0.09090909090909091	0.18181818181818182	0.18181818181818182
bcs	26	14	17	19	0.5384615384615384	0.6538461538461539	0.7307692307692307
force	142	97	117	129	0.6830985915492958	0.823943661971831	0.9084507042253521
ti-84	6	3	3	5	0.5	0.5	0.8333333333333334
vxml	39	22	28	33	0.5641025641025641	0.717948717948718	0.8461538461538461
andlink	1	1	1	1	1.0	1.0	1.0
pingfederate	5	1	1	1	0.2	0.2	0.2
long-running-processes	55	2	7	8	0.03636363636363636	0.12727272727272726	0.14545454545454545
indefinite	3	2	2	3	0.6666666666666666	0.6666666666666666	1.0
bfs	36	18	28	30	0.5	0.7777777777777778	0.8333333333333334
chiliproject	4	3	4	4	0.75	1.0	1.0
frontend	232	47	61	74	0.2025862068965517	0.2629310344827586	0.31896551724137934
psycopg	13	7	12	13	0.5384615384615384	0.9230769230769231	1.0
lispworks	1	1	1	1	1.0	1.0	1.0
pluggableauthservice	1	1	0	1	1.0	0.0	1.0
callstack	154	16	28	31	0.1038961038961039	0.18181818181818182	0.2012987012987013
angles	13	4	5	6	0.3076923076923077	0.38461538461538464	0.46153846153846156
code-sharing	24	7	5	10	0.2916666666666667	0.20833333333333334	0.4166666666666667
gapminder	1	1	1	1	1.0	1.0	1.0
pyrocms-theme	1	1	0	1	1.0	0.0	1.0
readbin	1	0	1	1	0.0	1.0	1.0
